district_code,district_name,mandal_code,mandal_name,village_code,village_name,sro_code,sro_name
19_2,NIRMAL,17,SARANGAPUR,1913021,BOREGAON,,
19_2,NIRMAL,17,SARANGAPUR,1913026,CHINCHOLI (BUZURG),,
19_2,NIRMAL,17,SARANGAPUR,1913012,CHINCHOLI (MALAK),,
19_2,NIRMAL,17,SARANGAPUR,1913022,DHANI,,
19_2,NIRMAL,17,SARANGAPUR,1913019,GODSERA,,
19_2,NIRMAL,17,SARANGAPUR,1913023,GOPALPET,,
19_2,NIRMAL,17,SARANGAPUR,1913009,JAM,,
19_2,NIRMAL,17,SARANGAPUR,1913001,JEWLY,,
19_2,NIRMAL,17,SARANGAPUR,1913013,KAMKATI,,
19_2,NIRMAL,17,SARANGAPUR,1913006,KHARJI,,
19_2,NIRMAL,17,SARANGAPUR,1913011,KOWTLA (BUZURG),,
19_2,NIRMAL,17,SARANGAPUR,1913003,KUPTI,,
19_2,NIRMAL,17,SARANGAPUR,1913025,LAKSHMIPUR,,
19_2,NIRMAL,17,SARANGAPUR,1913008,NAGAPUR,,
19_2,NIRMAL,17,SARANGAPUR,1913005,PENDALDHARI,,
19_2,NIRMAL,17,SARANGAPUR,1913016,PIYARAMUR,,
19_2,NIRMAL,17,SARANGAPUR,1913004,PONKUR,,
19_2,NIRMAL,17,SARANGAPUR,1913002,POTIA,,
19_2,NIRMAL,17,SARANGAPUR,1913010,SARANGPUR,,
19_2,NIRMAL,17,SARANGAPUR,1913015,TANDRA,,
19_2,NIRMAL,17,SARANGAPUR,1913014,VAIKUNTAPUR,,
19_2,NIRMAL,17,SARANGAPUR,1913018,VANJAR,,
19_2,NIRMAL,17,SARANGAPUR,1913020,YAKARPALLE,,
19_2,NIRMAL,18,SOAN,1921035,GANJAL,,
19_2,NIRMAL,18,SOAN,1921034,JAFRAPUR,,
19_2,NIRMAL,18,SOAN,1921030,KADTHAL,,
19_2,NIRMAL,18,SOAN,1922012,KUCHANPALLE,,
19_2,NIRMAL,18,SOAN,1921037,MADHAPUR,,
19_2,NIRMAL,18,SOAN,1922011,NEW BOPPARAM,,
19_2,NIRMAL,18,SOAN,1922009,NEW VELMAL,,
19_2,NIRMAL,18,SOAN,1921038,PAKPATLA,,
19_2,NIRMAL,18,SOAN,1921039,POCHAMPAD,,
19_2,NIRMAL,18,SOAN,1922010,SANGAMPET,,
19_2,NIRMAL,18,SOAN,1921031,SHAKARI,,
19_2,NIRMAL,18,SOAN,1921033,SIDDANKUNTA,,
19_2,NIRMAL,18,SOAN,1921036,SOAN,,
19_2,NIRMAL,18,SOAN,1920031,VELMEL,,
19_2,NIRMAL,19,TANUR,1917007,BAMNI,,
19_2,NIRMAL,19,TANUR,1917004,BELTARODA,,
19_2,NIRMAL,19,TANUR,1917015,BEMBER,,
19_2,NIRMAL,19,TANUR,1917005,BHOSI,,
19_2,NIRMAL,19,TANUR,1917009,BOLSA,,
19_2,NIRMAL,19,TANUR,1917008,BONDRAT,,
19_2,NIRMAL,19,TANUR,1917014,BOREGAON (KHURD),,
19_2,NIRMAL,19,TANUR,1917010,DHAGAON,,
19_2,NIRMAL,19,TANUR,1917027,DOULTABAD,,
19_2,NIRMAL,19,TANUR,1917012,ELVI,,
19_2,NIRMAL,19,TANUR,1917011,HANGIRGA,,
19_2,NIRMAL,19,TANUR,1917016,HIPNALLY,,
19_2,NIRMAL,19,TANUR,1917029,JEWLA (BUZURG),,
19_2,NIRMAL,19,TANUR,1917023,JEWLA (KHURD),,
19_2,NIRMAL,19,TANUR,1917001,JHARI (BUZURG),,
19_2,NIRMAL,19,TANUR,1917002,JHARI (KHURD),,
19_2,NIRMAL,19,TANUR,1917022,KALYANI,,
19_2,NIRMAL,19,TANUR,1917031,KESARELLY,,
19_2,NIRMAL,19,TANUR,1917028,KHARBALA,,
19_2,NIRMAL,19,TANUR,1917017,KOLUR,,
19_2,NIRMAL,19,TANUR,1917020,KUPLI,,
19_2,NIRMAL,19,TANUR,1917006,MAHALINGI,,
19_2,NIRMAL,19,TANUR,1917018,MASALGA,,
19_2,NIRMAL,19,TANUR,1917019,MUGLI,,
19_2,NIRMAL,19,TANUR,1917026,NANDGAM,,
19_2,NIRMAL,19,TANUR,1917025,SINGANGAM,,
19_2,NIRMAL,19,TANUR,1917024,TANUR,,
19_2,NIRMAL,19,TANUR,1917030,TONDALA,,
19_2,NIRMAL,19,TANUR,1917013,UMRI (KHURD),,
19_2,NIRMAL,19,TANUR,1917021,WADGAON,,
19_2,NIRMAL,19,TANUR,1917032,WADHONE,,
19_2,NIRMAL,19,TANUR,1917003,WADJHARI,,
19_2,NIRMAL,19,TANUR,1917033,YELLAWAT,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942010,AKENIPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942002,ANKUSAM,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942011,BATWANPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942013,BELLAMPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942005,BUDHA KALAN,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942004,BUDHA KHURD,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942003,CHAKEPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942006,CHANDRAVELLI,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942008,DUGNEPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942009,GURJAL,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942001,KANNAL,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942012,PERKAPALLE,,
19_3,MANCHERIAL,01,BELLAMPALLE,1942007,RANGAPET,,
19_3,MANCHERIAL,02,BHEEMARAM,1952021,ANKUSHAPUR,,
19_3,MANCHERIAL,02,BHEEMARAM,1952008,ARKAPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952009,BHIMARAM,,
19_3,MANCHERIAL,02,BHEEMARAM,1952006,BURUGUPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952004,DAMPUR,,
19_3,MANCHERIAL,02,BHEEMARAM,1952031,KOTHPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952029,MADDIKAL,,
19_3,MANCHERIAL,02,BHEEMARAM,1952010,POLAMPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952007,POTHANPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952003,REDDIPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952005,VELLAPALLE,,
19_3,MANCHERIAL,02,BHEEMARAM,1952027,YAREPALLE,,
19_3,MANCHERIAL,03,BHEEMINI,1944002,AKKALAPALLE,,
19_3,MANCHERIAL,03,BHEEMINI,1944010,BHEEMINI,,
19_3,MANCHERIAL,03,BHEEMINI,1944013,BITTURPALLE,,
19_3,MANCHERIAL,03,BHEEMINI,1948013,CHINNA THIMMAPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1948011,CHINNAGUDIPET,,
19_3,MANCHERIAL,03,BHEEMINI,1944011,KAMALAPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944001,KARJIBHEEMPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1948004,KESLAPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944003,LAXMIPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944014,MALLIDI,,
19_3,MANCHERIAL,03,BHEEMINI,1944005,PEDDA GUDIPET,,
19_3,MANCHERIAL,03,BHEEMINI,1948014,PEDDA THIMMAPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944009,PEDDAPETA,,
19_3,MANCHERIAL,03,BHEEMINI,1944012,POTHEPALLE,,
19_3,MANCHERIAL,03,BHEEMINI,1944008,RAJARAM,,
19_3,MANCHERIAL,03,BHEEMINI,1944023,RAMPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944022,RAMRAOPETA,,
19_3,MANCHERIAL,03,BHEEMINI,1948012,THANGALLAPALLE,,
19_3,MANCHERIAL,03,BHEEMINI,1944019,VEEGAON,,
19_3,MANCHERIAL,03,BHEEMINI,1944015,VENKATAPUR,,
19_3,MANCHERIAL,03,BHEEMINI,1944004,WADAL,,
19_3,MANCHERIAL,04,CHENNUR,1951005,ADIWARPET,,
19_3,MANCHERIAL,04,CHENNUR,1951008,AKKAPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951019,AMUDALPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951022,ANGARAJPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951025,ASNAD,,
19_3,MANCHERIAL,04,CHENNUR,1951034,BEERVELLI,,
19_3,MANCHERIAL,04,CHENNUR,1951015,BHAMRAOPET,,
19_3,MANCHERIAL,04,CHENNUR,1951002,BUDDARAM,,
19_3,MANCHERIAL,04,CHENNUR,1951030,CHAKEPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951010,CHENNUR,,
19_3,MANCHERIAL,04,CHENNUR,1951009,CHINTAPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951020,DUGNEPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951024,GANGARAM,,
19_3,MANCHERIAL,04,CHENNUR,1951007,GUDDIRAMPUR,,
19_3,MANCHERIAL,04,CHENNUR,1951023,KACHANPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951004,KANNEPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951016,KATHERSALA,,
19_3,MANCHERIAL,04,CHENNUR,1951001,KHAMBOJIPET,,
19_3,MANCHERIAL,04,CHENNUR,1951012,KISTAMPET,,
19_3,MANCHERIAL,04,CHENNUR,1951026,KOMMERA,,
19_3,MANCHERIAL,04,CHENNUR,1951017,KONAMPET,,
19_3,MANCHERIAL,04,CHENNUR,1951013,LINGAMPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951033,NAGAPUR,,
19_3,MANCHERIAL,04,CHENNUR,1951028,NARASAKKAPET,,
19_3,MANCHERIAL,04,CHENNUR,1951018,NARAYANPUR,,
19_3,MANCHERIAL,04,CHENNUR,1951029,POKKUR,,
19_3,MANCHERIAL,04,CHENNUR,1951031,PONNARAM,,
19_3,MANCHERIAL,04,CHENNUR,1951021,RAIPET,,
19_3,MANCHERIAL,04,CHENNUR,1951003,SANKARAM,,
19_3,MANCHERIAL,04,CHENNUR,1951006,SHIVALINGAPUR,,
19_3,MANCHERIAL,04,CHENNUR,1951032,SOMANPALLE,,
19_3,MANCHERIAL,04,CHENNUR,1951014,SUDDAL,,
19_3,MANCHERIAL,04,CHENNUR,1951027,SUNDERSALA,,
19_3,MANCHERIAL,04,CHENNUR,1951011,YELLAKKAPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931002,ALLIPUR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931024,ANDUGULPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931013,BIKKANGUDA,,
19_3,MANCHERIAL,05,DANDEPALLE,1931020,CHINTAPALLE,,
19_3,MANCHERIAL,05,DANDEPALLE,1931010,DANDEPALLE,,
19_3,MANCHERIAL,05,DANDEPALLE,1931017,DHARMARAOPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931015,DWARAKA,,
19_3,MANCHERIAL,05,DANDEPALLE,1931030,GUDAM,,
19_3,MANCHERIAL,05,DANDEPALLE,1931001,GURREVU,,
19_3,MANCHERIAL,05,DANDEPALLE,1931028,JAIDAPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931031,KAMEPALLE,,
19_3,MANCHERIAL,05,DANDEPALLE,1931026,KASIPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931021,KAVVICHELMA,,
19_3,MANCHERIAL,05,DANDEPALLE,1931025,KONDAPUR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931008,KUNDELAPAHAD,,
19_3,MANCHERIAL,05,DANDEPALLE,1931014,LAXMIKANTAPUR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931012,LINGAPUR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931005,MAKULPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931006,MAMIDIPALLE,,
19_3,MANCHERIAL,05,DANDEPALLE,1931011,MEDARIPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931022,MUTYAMPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931003,NAGASAMUDRAM,,
19_3,MANCHERIAL,05,DANDEPALLE,1931029,NAMBAL,,
19_3,MANCHERIAL,05,DANDEPALLE,1931018,NARSAPUR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931016,PEDDAPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931023,REBBENPALLE,,
19_3,MANCHERIAL,05,DANDEPALLE,1931007,ROLLPAHAD,,
19_3,MANCHERIAL,05,DANDEPALLE,1931004,TALLAPET,,
19_3,MANCHERIAL,05,DANDEPALLE,1931009,TANIMADUGU,,
19_3,MANCHERIAL,05,DANDEPALLE,1931027,VELGANOOR,,
19_3,MANCHERIAL,05,DANDEPALLE,1931019,VENKATAPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933018,CHANDANAPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933008,DONABANDA,,
19_3,MANCHERIAL,06,HAJIPUR,1933004,GADHPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933016,GUDIPET,,
19_3,MANCHERIAL,06,HAJIPUR,1933014,HAJIPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933006,HUSSAINSAGAR,,
19_3,MANCHERIAL,06,HAJIPUR,1933011,KARNAMAMIDI,,
19_3,MANCHERIAL,06,HAJIPUR,1933007,KONDAPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933012,KONDEPALLE,,
19_3,MANCHERIAL,06,HAJIPUR,1933020,KOTHAPALLE,,
19_3,MANCHERIAL,06,HAJIPUR,1933019,MULKALLA,,
19_3,MANCHERIAL,06,HAJIPUR,1933003,NAGARAM,,
19_3,MANCHERIAL,06,HAJIPUR,1933017,NAMNUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933015,NARSINGAPUR,,
19_3,MANCHERIAL,06,HAJIPUR,1933010,PADTHENPALLE,,
19_3,MANCHERIAL,06,HAJIPUR,1933001,PEDDAMPET,,
19_3,MANCHERIAL,06,HAJIPUR,1933005,POCHAMMAPAD,,
19_3,MANCHERIAL,06,HAJIPUR,1933013,RAPALLE,,
19_3,MANCHERIAL,06,HAJIPUR,1933002,RYALI,,
19_3,MANCHERIAL,06,HAJIPUR,1933009,SUBBAPALLE,,
19_3,MANCHERIAL,06,HAJIPUR,1933021,VEMPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952025,BEJJAL,,
19_3,MANCHERIAL,07,JAIPUR,1952020,GANGIPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952033,GOPALPUR,,
19_3,MANCHERIAL,07,JAIPUR,1952016,INDARAM,,
19_3,MANCHERIAL,07,JAIPUR,1952011,JAIPUR,,
19_3,MANCHERIAL,07,JAIPUR,1952015,KACHANPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952001,KANKUR,,
19_3,MANCHERIAL,07,JAIPUR,1952030,KISTAPUR,,
19_3,MANCHERIAL,07,JAIPUR,1952026,KUNDARAM,,
19_3,MANCHERIAL,07,JAIPUR,1952013,MADDIKUNTA,,
19_3,MANCHERIAL,07,JAIPUR,1952022,MADDULAPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952002,MITTAPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952023,NARASINGAPURAM,,
19_3,MANCHERIAL,07,JAIPUR,1952012,NARVA,,
19_3,MANCHERIAL,07,JAIPUR,1952019,PEGDAPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952034,POWNUR,,
19_3,MANCHERIAL,07,JAIPUR,1952014,RAMARAOPET,,
19_3,MANCHERIAL,07,JAIPUR,1952028,ROMMIPUR,,
19_3,MANCHERIAL,07,JAIPUR,1952024,SHETPALLE,,
19_3,MANCHERIAL,07,JAIPUR,1952035,SIVVARAM,,
19_3,MANCHERIAL,07,JAIPUR,1952017,TEKMATLA,,
19_3,MANCHERIAL,07,JAIPUR,1952032,VELAL,,
19_3,MANCHERIAL,07,JAIPUR,1952018,YELKANTI,,
19_3,MANCHERIAL,08,JANNARAM,1930018,BADAMPALLE,,
19_3,MANCHERIAL,08,JANNARAM,1930020,BOMMENA,,
19_3,MANCHERIAL,08,JANNARAM,1930023,CHINTAGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930016,DHARMARAM,,
19_3,MANCHERIAL,08,JANNARAM,1930013,DONGAPALLE,,
19_3,MANCHERIAL,08,JANNARAM,1930001,INDHANPALLE,,
19_3,MANCHERIAL,08,JANNARAM,1930011,JANNARAM,,
19_3,MANCHERIAL,08,JANNARAM,1930012,JUVIGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930017,KALMADAGU,,
19_3,MANCHERIAL,08,JANNARAM,1930005,KAMANPALLE,,
19_3,MANCHERIAL,08,JANNARAM,1930003,KAWAL,,
19_3,MANCHERIAL,08,JANNARAM,1930004,KISHTAPUR,,
19_3,MANCHERIAL,08,JANNARAM,1930002,KOTHAPET,,
19_3,MANCHERIAL,08,JANNARAM,1930021,MALYAL,,
19_3,MANCHERIAL,08,JANNARAM,1930009,MARRIGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930006,MURIMADUGU,,
19_3,MANCHERIAL,08,JANNARAM,1930008,NARSINGAPUR,,
19_3,MANCHERIAL,08,JANNARAM,1930014,PAIDPALLE,,
19_3,MANCHERIAL,08,JANNARAM,1930022,PAPAMMAGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930015,PONAKAL,,
19_3,MANCHERIAL,08,JANNARAM,1930019,PUTTIGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930010,RAINDLAGUDA,,
19_3,MANCHERIAL,08,JANNARAM,1930026,RAMPUR,,
19_3,MANCHERIAL,08,JANNARAM,1930024,SINGARAIPET,,
19_3,MANCHERIAL,08,JANNARAM,1930025,THIMMAPUR,,
19_3,MANCHERIAL,08,JANNARAM,1930007,VENKATAPURUM,,
19_3,MANCHERIAL,09,KANNEPALLI,1944032,ANKANNAPETA,,
19_3,MANCHERIAL,09,KANNEPALLI,1944007,BABAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1949006,CHINTAPUDI,,
19_3,MANCHERIAL,09,KANNEPALLI,1944027,DAMPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1944018,GOLLAGHAT,,
19_3,MANCHERIAL,09,KANNEPALLI,1944028,JAJJARVELLY,,
19_3,MANCHERIAL,09,KANNEPALLI,1944025,JANKAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1944034,KANNEPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944029,KOTHAPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1949005,LINGALA,,
19_3,MANCHERIAL,09,KANNEPALLI,1944016,LINGAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1948016,MADAVELLI,,
19_3,MANCHERIAL,09,KANNEPALLI,1944035,METPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944017,MOTKUPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944033,MUTHAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1949004,NAGEPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944020,POLAMPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944030,REBBENA,,
19_3,MANCHERIAL,09,KANNEPALLI,1948017,SALIGAON,,
19_3,MANCHERIAL,09,KANNEPALLI,1944021,SHIKNAM,,
19_3,MANCHERIAL,09,KANNEPALLI,1944006,SURJAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1944024,TEKULAPALLE,,
19_3,MANCHERIAL,09,KANNEPALLI,1944031,VEERAPUR,,
19_3,MANCHERIAL,09,KANNEPALLI,1944026,YELLARAM,,
19_3,MANCHERIAL,10,KASIPET,1935011,CHINTAGUDA,,
19_3,MANCHERIAL,10,KASIPET,1935010,DEVAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935005,DHARMARAOPET,,
19_3,MANCHERIAL,10,KASIPET,1935009,GATRAPALLE,,
19_3,MANCHERIAL,10,KASIPET,1935017,GURVAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935015,KANKALAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935021,KASIPET,,
19_3,MANCHERIAL,10,KASIPET,1935016,KOMETICHENU,,
19_3,MANCHERIAL,10,KASIPET,1935012,KONDAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935013,KONUR,,
19_3,MANCHERIAL,10,KASIPET,1935001,KURREGHAD,,
19_3,MANCHERIAL,10,KASIPET,1935006,MALKEPALLE,,
19_3,MANCHERIAL,10,KASIPET,1935018,MUTHEMPALLE,,
19_3,MANCHERIAL,10,KASIPET,1935014,PALLAMGUDA,,
19_3,MANCHERIAL,10,KASIPET,1935020,PEDDAMPALLE,,
19_3,MANCHERIAL,10,KASIPET,1935008,PEDDAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935007,ROTTEPALLE,,
19_3,MANCHERIAL,10,KASIPET,1935002,SONAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935004,TIRMALAPUR,,
19_3,MANCHERIAL,10,KASIPET,1935019,VARIPET,,
19_3,MANCHERIAL,10,KASIPET,1935003,VENKATAPUR,,
19_3,MANCHERIAL,11,KOTAPALLE,1950004,ADKAPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950017,ALGAON,,
19_3,MANCHERIAL,11,KOTAPALLE,1950030,ANNARAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950031,ARJUNGUTTA,,
19_3,MANCHERIAL,11,KOTAPALLE,1950018,AYEPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950013,BOPPARAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950028,BORAMPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950003,BRAHMANPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950023,CHINTAKUNTA,,
19_3,MANCHERIAL,11,KOTAPALLE,1950036,DEWALWADA,,
19_3,MANCHERIAL,11,KOTAPALLE,1950021,EDULA BANDAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950024,ERRAGATTA,,
19_3,MANCHERIAL,11,KOTAPALLE,1950016,JANGAON,,
19_3,MANCHERIAL,11,KOTAPALLE,1950029,KAWARKOTHAPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950034,KOLLUR,,
19_3,MANCHERIAL,11,KOTAPALLE,1950006,KONDAMPET,,
19_3,MANCHERIAL,11,KOTAPALLE,1950009,KOTAPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950022,LINGANNAPET,,
19_3,MANCHERIAL,11,KOTAPALLE,1950005,MALLAMPET,,
19_3,MANCHERIAL,11,KOTAPALLE,1950012,NAGAMPET,,
19_3,MANCHERIAL,11,KOTAPALLE,1950002,NAKKALPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950001,PANGADISOMARAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950026,PARPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950025,PINNARAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950019,PULLAGAON,,
19_3,MANCHERIAL,11,KOTAPALLE,1950032,RAJARAM,,
19_3,MANCHERIAL,11,KOTAPALLE,1950033,RAMPUR,,
19_3,MANCHERIAL,11,KOTAPALLE,1950037,RAPANPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950035,RAWALPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950010,SARVAIPET,,
19_3,MANCHERIAL,11,KOTAPALLE,1950007,SHANKARPUR,,
19_3,MANCHERIAL,11,KOTAPALLE,1950008,SHETPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950020,SIRSA,,
19_3,MANCHERIAL,11,KOTAPALLE,1950015,SUPAK,,
19_3,MANCHERIAL,11,KOTAPALLE,1950014,VENCHAPALLE,,
19_3,MANCHERIAL,11,KOTAPALLE,1950011,VESONVAI,,
19_3,MANCHERIAL,11,KOTAPALLE,1950027,YERRIPET,,
19_3,MANCHERIAL,12,LUXETTIPET,1932004,BALRAOPET,,
19_3,MANCHERIAL,12,LUXETTIPET,1932003,CHALLAMPET,,
19_3,MANCHERIAL,12,LUXETTIPET,1932007,CHANDRAM,,
19_3,MANCHERIAL,12,LUXETTIPET,1932001,DOWDEPALLE,,
19_3,MANCHERIAL,12,LUXETTIPET,1932009,ELLARAM,,
19_3,MANCHERIAL,12,LUXETTIPET,1932019,GULLAKOTA,,
19_3,MANCHERIAL,12,LUXETTIPET,1932014,ITKYAL,,
19_3,MANCHERIAL,12,LUXETTIPET,1932005,JENDAVENKATAPUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932010,KOTHUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932017,LAXMIPUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932015,LINGAPUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932013,LUXETTIPET,,
19_3,MANCHERIAL,12,LUXETTIPET,1932020,MITTAPALLY,,
19_3,MANCHERIAL,12,LUXETTIPET,1932012,MODELA,,
19_3,MANCHERIAL,12,LUXETTIPET,1932018,POTHEPALLE,,
19_3,MANCHERIAL,12,LUXETTIPET,1932006,RANGAPET,,
19_3,MANCHERIAL,12,LUXETTIPET,1932002,TALAMALLA,,
19_3,MANCHERIAL,12,LUXETTIPET,1932016,THIMMAPUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932011,UTUKUR,,
19_3,MANCHERIAL,12,LUXETTIPET,1932008,VENKATARAOPET,,
19_3,MANCHERIAL,13,MANCHERIAL,1933023,GARMILLA,,
19_3,MANCHERIAL,13,MANCHERIAL,1933022,MANCHERIYAL,,
19_3,MANCHERIAL,14,MANDAMARRI,1934007,AMERWADI,,
19_3,MANCHERIAL,14,MANDAMARRI,1934001,ANDGULAPET,,
19_3,MANCHERIAL,14,MANDAMARRI,1934003,CHIRRAKUNTA,,
19_3,MANCHERIAL,14,MANDAMARRI,1934005,KYETHENPALLE,,
19_3,MANCHERIAL,14,MANDAMARRI,1934011,LEMUR,,
19_3,MANCHERIAL,14,MANDAMARRI,1934010,MAMIDIGHAT,,
19_3,MANCHERIAL,14,MANDAMARRI,1934002,MANDAMARRI,,
19_3,MANCHERIAL,14,MANDAMARRI,1934009,PONNARAM,,
19_3,MANCHERIAL,14,MANDAMARRI,1934004,SARANGAPALLE,,
19_3,MANCHERIAL,14,MANDAMARRI,1934006,THIMMAPUR,,
19_3,MANCHERIAL,14,MANDAMARRI,1934008,VENKATAPUR,,
19_3,MANCHERIAL,15,NASPUR,1933024,NASPUR,,
19_3,MANCHERIAL,15,NASPUR,1933025,SEETARAMAPALLE,,
19_3,MANCHERIAL,15,NASPUR,1933028,SINGAPUR,,
19_3,MANCHERIAL,15,NASPUR,1933026,TEEGALPAHAD,,
19_3,MANCHERIAL,15,NASPUR,1933027,THALLAPALLE,,
19_3,MANCHERIAL,16,NENNEL,1943021,AVADAM,,
19_3,MANCHERIAL,16,NENNEL,1943018,BHADRAPUR,,
19_3,MANCHERIAL,16,NENNEL,1943023,BHAGIRATHIPET,,
19_3,MANCHERIAL,16,NENNEL,1943020,BODHAPUR,,
19_3,MANCHERIAL,16,NENNEL,1943027,CHINAVENKATAPUR,,
19_3,MANCHERIAL,16,NENNEL,1943022,CHITTAPUR,,
19_3,MANCHERIAL,16,NENNEL,1943007,DAMMIREDDIPET,,
